# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_h_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_h_ctg.fa" "-o" "Pst_104E_v12_h_ctg.in_house.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.hcontig_020_021.58	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	250492;250642;250814;250968;251141;251496;251776;252249;252415;252699;253063;253272;253508;253684;254006;254352;254706;254867;255285;255636;256124	250573;250736;250898;251051;251358;251694;252157;252342;252562;252955;253185;253425;253608;253908;254266;254633;254793;255197;255522;256007;256189	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3885	1877	1686	2135	49	162	56	0	0	0	161	265	143	605	2963	1499	318	212	293
evm.model.hcontig_020_021.59	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	256314;256482;256863;257150;257289	256344;256759;257054;257183;257353	+;+;+;+;+	600	772	1156	1236	29	43	34	0	0	0	43	87	42	239	738	266	114	107	110
evm.model.hcontig_020_021.78	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	329489;329871;330061;330278;330638;330865;331199	329755;329978;330197;330565;330794;331117;331650	-;-;-;-;-;-;-	1662	659	580	671	192	417	151	0	0	1	68	74	56	278	901	440	205	156	187
evm.model.hcontig_020_021.79	hcontig_020_021	334637	335656	+	1020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.70	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	307948;308208;308572;309009;309218	308140;308442;308903;309132;309335	+;+;+;+;+	1002	1675	1566	1666	22	69	24	0	0	0	125	118	108	541	1869	665	691	593	647
evm.model.hcontig_020_021.71	hcontig_020_021;hcontig_020_021;hcontig_020_021	310303;310647;310995	310585;310883;311230	-;-;-	756	2315	4211	4009	18	65	38	0	0	0	6	1	6	183	1436	370	292	125	315
evm.model.hcontig_020_021.72	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	314630;314786;315005;315131;315425;315964;316068	314687;314918;315041;315290;315836;315990;316212	+;+;+;+;+;+;+	972	0	0	0	0	1	1	0	0	0	1	0	0	4	6	1	1	0	1
evm.model.hcontig_020_021.73	hcontig_020_021	317497	317796	+	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.74	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	319368;319827;319991;320256	319755;319922;320158;320965	+;+;+;+	1362	0	0	0	394	672	306	0	0	0	97	11	110	32	780	1128	0	0	0
evm.model.hcontig_020_021.75	hcontig_020_021;hcontig_020_021;hcontig_020_021	324110;324468;325506	324387;325401;325799	+;+;+	1506	737	519	744	227	485	207	0	0	0	69	115	56	430	949	434	351	295	314
evm.model.hcontig_020_021.76	hcontig_020_021;hcontig_020_021	326119;326785	326666;326845	-;-	609	863	1000	1113	508	1108	342	0	0	0	130	112	142	378	1809	724	634	455	535
evm.model.hcontig_020_021.77	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	327305;327413;327565;328151;328374;328486;328717;328906	327319;327493;328064;328307;328395;328639;328824;328936	-;-;-;-;-;-;-;-	1068	3894	2972	3732	337	700	264	0	0	0	191	425	177	1288	3260	1246	3424	4042	3118
evm.model.hcontig_020_021.155	hcontig_020_021;hcontig_020_021;hcontig_020_021	686731;687318;687582	687196;687499;687638	-;-;-	705	3	4	4	1	8	2	0	0	0	0	0	0	2	135	44	2	0	3
evm.model.hcontig_020_021.153	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	680496;680587;680714;680868;681020;681181;681366;681466;681623;681878;682057	680514;680615;680757;680922;681064;681275;681374;681523;681758;681966;682131	+;+;+;+;+;+;+;+;+;+;+	654	513	586	628	312	749	230	0	0	0	137	211	148	898	4448	1412	368	298	410
evm.model.hcontig_020_021.18	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	83954;84170;84557;84774;84919;85077;85762	84072;84472;84682;84834;84987;85673;86295	-;-;-;-;-;-;-	1809	2255	2346	2510	267	783	369	0	0	0	165	273	142	1053	2797	1164	986	769	871
evm.model.hcontig_020_021.19	hcontig_020_021	87937	88218	-	282	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0
evm.model.hcontig_020_021.17	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	73644;74096;74512;74727;75140;75699;75953;76255;76452;76644	74006;74421;74644;75028;75619;75850;76172;76360;76556;77162	-;-;-;-;-;-;-;-;-;-	2706	2000	1917	2334	221	510	219	0	0	0	361	331	325	1173	4674	2185	1025	699	917
evm.model.hcontig_020_021.14	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	52514;52795;52969;53123	52720;52881;53052;53143	+;+;+;+	399	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	0
evm.model.hcontig_020_021.12	hcontig_020_021	47941	48225	-	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.13	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	48838;49032;49243;49640	48936;49175;49557;49753	-;-;-;-	672	172	260	229	0	2	2	0	0	0	0	0	0	0	0	0	133	211	207
evm.model.hcontig_020_021.10	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	37532;38077;38248;38366;38504;38615	37960;38160;38267;38419;38519;38629	-;-;-;-;-;-	618	1986	1802	2269	66	157	65	0	0	0	78	100	66	406	1009	657	910	715	873
evm.model.hcontig_020_021.11	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	45159;45245;45381;45552;45730;45914	45179;45312;45476;45628;45838;46067	+;+;+;+;+;+	525	932	1140	1294	104	152	64	0	0	0	4	4	5	21	142	89	1416	1962	1575
evm.model.hcontig_020_021.45	hcontig_020_021;hcontig_020_021	208045;208236	208143;208790	+;+	654	0	0	0	20	35	20	0	0	0	1	0	1	6	1444	363	0	0	0
evm.model.hcontig_020_021.44	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	205136;205753;205883;206073	205679;205783;205978;206121	-;-;-;-	720	2568	2309	2497	304	684	277	0	0	2	104	169	95	497	1201	566	1079	961	1049
evm.model.hcontig_020_021.49	hcontig_020_021;hcontig_020_021	214949;215100	215021;215185	+;+	159	27	29	30	2	9	4	0	0	0	3	4	3	23	40	25	18	13	20
evm.model.hcontig_020_021.48	hcontig_020_021;hcontig_020_021	214283;214573	214490;214907	-;-	543	171	148	178	22	82	35	0	0	0	41	50	27	149	421	191	86	71	96
evm.model.hcontig_020_021.84	hcontig_020_021;hcontig_020_021;hcontig_020_021	416664;417488;418258	417382;418171;418381	-;-;-	1527	1	0	1	684	1416	663	0	0	0	71	26	59	147	359	344	0	0	0
evm.model.hcontig_020_021.34	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	158543;159059;159538;159676;159810;160409	158974;159451;159600;159738;160194;160659	-;-;-;-;-;-	1587	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.35	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	177161;177414;177636;177809;177951;178105;178254;178590;178716;179049;179275	177328;177549;177748;177877;178014;178190;178497;178652;178940;179202;179356	+;+;+;+;+;+;+;+;+;+;+	1404	3	3	5	2157	6088	1635	0	0	0	1	0	3	504	532	111	4	4	6
evm.model.hcontig_020_021.30	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	142235;142565;142712;142893;143080	142495;142643;142837;143013;143209	-;-;-;-;-	717	495	551	480	148	295	154	0	0	0	43	51	37	170	424	182	312	201	277
evm.model.hcontig_020_021.31	hcontig_020_021;hcontig_020_021	143251;143967	143903;144963	+;+	1650	1154	969	1100	157	415	138	0	0	0	66	150	73	656	1469	511	351	285	389
evm.model.hcontig_020_021.169	hcontig_020_021	722917	724632	-	1716	0	2	0	1	4	2	0	0	0	0	0	0	2	2	0	0	0	0
evm.model.hcontig_020_021.168	hcontig_020_021;hcontig_020_021;hcontig_020_021	721392;721826;722017	721728;721910;722146	+;+;+	552	1	0	1	34	77	55	0	0	0	2	30	3	43	54	38	0	1	1
evm.model.hcontig_020_021.143	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	644123;644701;645140;645850;645959;646259	644612;645055;645778;645885;646171;646475	-;-;-;-;-;-	1950	2	0	1	161	411	191	0	0	0	2	1	7	21	44	28	3	2	4
evm.model.hcontig_020_021.142	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	641421;641623;641794;642086;642212;642364;642539;642721;642897;643038	641517;641684;641989;642106;642286;642462;642630;642816;642956;643085	+;+;+;+;+;+;+;+;+;+	846	0	3	3	92	273	101	0	0	0	27	65	34	243	470	219	0	3	4
evm.model.hcontig_020_021.140	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	636683;636996;637456;638143;638252;638425	636914;637359;638073;638178;638341;638530	-;-;-;-;-;-	1446	1	1	0	545	1655	524	0	0	0	27	10	34	100	309	225	0	2	0
evm.model.hcontig_020_021.147	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	659762;659884;661192;661413;661949;662434	659812;661089;661329;661829;662335;662538	+;+;+;+;+;+	2304	1155	925	1108	351	779	251	0	0	0	163	448	157	992	3424	1230	538	497	553
evm.model.hcontig_020_021.146	hcontig_020_021	657362	658507	+	1146	7	10	9	4940	12275	3917	0	0	0	242	67	226	435	1659	1638	1	1	0
evm.model.hcontig_020_021.145	hcontig_020_021	650995	652224	+	1230	4	3	6	758	1733	730	0	0	0	30	28	29	73	86	169	4	1	6
evm.model.hcontig_020_021.144	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	647555;647763;647842;648101;648241;648540;648656;648838;649026;649222;649392;649560	647615;647767;647989;648162;648436;648560;648730;648933;649117;649317;649451;649616	+;+;+;+;+;+;+;+;+;+;+;+	969	2996	2420	2846	294	862	300	0	0	1	85	100	64	648	1683	588	1424	1575	1377
evm.model.hcontig_020_021.149	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	668033;668108;668302;668470;668598;668698;668836;668971;669074;669281;669405;669650	668043;668234;668395;668471;668630;668772;668902;668997;669179;669332;669538;669947	-;-;-;-;-;-;-;-;-;-;-;-	1026	5	10	4	17	33	5	0	0	0	0	1	0	1101	1023	7	11	8	11
evm.model.hcontig_020_021.148	hcontig_020_021;hcontig_020_021;hcontig_020_021	664063;664295;664929	664233;664847;666292	+;+;+	2088	1476	1233	1576	5	38	8	0	0	0	60	82	56	409	1980	839	457	392	528
evm.model.hcontig_020_021.50	hcontig_020_021	217391	218473	+	1083	203	225	239	62	115	44	0	0	0	2	8	7	52	113	52	13	8	12
evm.model.hcontig_020_021.51	hcontig_020_021	220248	220622	+	375	0	0	2	5	7	0	0	0	0	0	0	0	2	4	0	0	0	0
evm.model.hcontig_020_021.56	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	246755;247045;247589;247715	246802;247518;247652;247761	-;-;-;-	633	418	456	506	136	269	119	0	0	0	64	56	48	164	477	242	165	108	144
evm.model.hcontig_020_021.57	hcontig_020_021;hcontig_020_021;hcontig_020_021	248084;248635;249392	248561;249301;249506	+;+;+	1260	2084	1702	2086	967	2298	782	0	0	0	259	242	244	1048	2700	1320	1614	1675	1408
evm.model.hcontig_020_021.54	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	230354;230506;230772;230946;231188;231515;231983	230392;230650;230856;231043;231429;231845;232020	+;+;+;+;+;+;+	978	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
evm.model.hcontig_020_021.55	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	245387;245596;245869;246068	245500;245768;245964;246137	-;-;-;-	453	341	540	580	2330	4368	2117	0	0	0	2979	4009	2877	7501	24726	11137	775	760	680
evm.model.hcontig_020_021.121	hcontig_020_021;hcontig_020_021	569119;569584	569519;569797	-;-	615	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.model.hcontig_020_021.120	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	563750;563901;564060;564327;564778	563811;563955;564247;564606;564828	+;+;+;+;+	636	2559	2509	3006	611	1505	602	0	0	0	249	238	266	798	2708	1096	1823	1168	1440
evm.model.hcontig_020_021.123	hcontig_020_021;hcontig_020_021;hcontig_020_021	577783;578043;578584	577946;578481;578850	+;+;+	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.122	hcontig_020_021	576008	576259	-	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.hcontig_020_021.129	hcontig_020_021;hcontig_020_021;hcontig_020_021	604267;604428;604659	604341;604543;604824	-;-;-	357	0	0	0	10	20	18	0	0	0	10	16	6	34	328	216	1	0	0
evm.model.hcontig_020_021.128	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	597803;597916;598059;598133;598257	597828;597977;598073;598170;598901	-;-;-;-;-	786	9	4	9	3	10	2	0	0	0	1	1	1	3	26	12	2	3	2
evm.model.hcontig_020_021.109	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	511473;511600;511758;511908	511509;511660;511828;511936	+;+;+;+	198	0	0	0	1	6	0	0	0	0	0	0	0	0	1	0	0	2	0
evm.model.hcontig_020_021.108	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	505293;506096;506583;506778	506017;506505;506709;507534	-;-;-;-	2019	3562	2817	3771	38	156	47	0	0	0	80	118	84	512	2272	1210	894	740	1008
evm.model.hcontig_020_021.105	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	493153;493379;493569;493672;494386;494850	493285;493495;493604;494289;494764;495327	+;+;+;+;+;+	1761	0	0	0	816	1660	638	0	0	0	15	12	23	140	161	73	1	0	0
evm.model.hcontig_020_021.104	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	490577;490726;491278;491498;491722;491935;492037	490625;491210;491381;491644;491850;491948;492104	-;-;-;-;-;-;-	996	1392	1543	1678	381	926	375	0	0	0	126	264	105	628	1742	873	1160	1054	1090
evm.model.hcontig_020_021.103	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	488106;488295;488413;488853;489536	488166;488329;488722;489400;490285	-;-;-;-;-	1704	1939	1802	2163	77	287	83	0	0	0	92	155	69	402	1143	633	860	750	866
evm.model.hcontig_020_021.102	hcontig_020_021;hcontig_020_021;hcontig_020_021	483434;484548;485191	484474;485114;485535	-;-;-	1953	4679	3980	4569	783	1949	784	0	1	0	816	855	710	2043	9128	4800	3849	2128	2954
evm.model.hcontig_020_021.137	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	625681;626121;626230;626403	626051;626156;626319;626538	-;-;-;-	633	0	0	0	24	37	33	0	0	0	13	4	7	14	19	29	0	0	0
evm.model.hcontig_020_021.131	hcontig_020_021	608420	609271	+	852	540	478	519	162	452	160	0	0	0	296	305	283	932	2910	1300	244	158	184
evm.model.hcontig_020_021.8	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	30287;30962;31219;31635	30892;31153;31552;32365	-;-;-;-	1863	1869	1523	1955	523	1562	432	0	0	1	195	408	171	4438	9021	1485	743	635	688
evm.model.hcontig_020_021.9	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	33504;33600;33797;33918;34035;34104;34269;34471;34624;34892	33514;33722;33854;33953;34044;34212;34370;34543;34815;35344	+;+;+;+;+;+;+;+;+;+	1167	48	50	53	36	56	39	0	0	0	2	1	1	922	1005	24	20	24	16
evm.model.hcontig_020_021.85	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	419500;419634;419776;419962	419564;419700;419894;420112	-;-;-;-	402	6675	6723	7392	1783	4478	2435	3	0	1	5227	7026	4951	20257	72205	29529	4703	4286	3876
evm.model.hcontig_020_021.86	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	420561;420824;421324;421491	420749;421253;421397;421571	+;+;+;+	774	658	707	756	39	106	48	0	0	0	82	154	92	567	1807	709	427	286	408
evm.model.hcontig_020_021.81	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	349594;405113;405662;405787;405966;406140;406698;407120;407563	349627;405593;405704;405890;406061;406602;407047;407492;408192	-;-;-;-;-;-;-;-;-	2574	2337	2020	2382	286	621	246	0	0	0	87	139	71	565	1198	529	750	723	681
evm.model.hcontig_020_021.82	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	410175;410257;410455;410711;410987	410186;410377;410639;410920;411103	+;+;+;+;+	645	10203	10203	12024	1030	2559	894	1	0	0	508	592	454	2369	7300	2850	7158	5833	6358
evm.model.hcontig_020_021.80	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	346840;347659;348434;348678	347552;348342;348577;348759	-;-;-;-	1623	0	0	0	104	218	98	0	0	0	14	6	20	33	85	55	0	0	0
evm.model.hcontig_020_021.7	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	26316;26417;26691;27028	26342;26590;26933;27054	+;+;+;+	471	1	1	0	3965	7962	3858	0	0	0	181	270	171	339	843	436	0	0	0
evm.model.hcontig_020_021.1	hcontig_020_021;hcontig_020_021	10888;11395	11238;11412	-;-	369	1	0	0	5	14	5	0	0	0	0	0	1	2	5	5	0	0	0
evm.model.hcontig_020_021.89	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	433972;434142;434389;434928;435012;435111;435296;435533;435828;436037	434062;434304;434845;434942;435032;435203;435397;435736;435903;436092	+;+;+;+;+;+;+;+;+;+	1278	738	695	937	423	864	319	0	0	1	207	676	195	1049	1649	924	305	234	263
evm.model.hcontig_020_021.87	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	422477;422793;423012;423185;423421;423699;423887;424612;425366;425611;425775;425998;426367;426554;426723;427085	422723;422928;423106;423324;423618;423797;424536;425268;425510;425682;425922;426284;426436;426639;426953;427333	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3510	2491	2218	2655	339	808	276	1	0	1	198	456	193	1174	3416	1535	833	695	844
evm.model.hcontig_020_021.119	hcontig_020_021	561137	562240	-	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
evm.model.hcontig_020_021.41	hcontig_020_021;hcontig_020_021	196080;197302	197227;197389	-;-	1236	5182	4681	5184	74	195	96	0	0	0	5	11	11	134	424	172	1919	1512	1929
evm.model.hcontig_020_021.40	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	193168;193332;194168;194445;194996;195269	193238;194106;194353;194902;195137;195496	+;+;+;+;+;+	1860	1102	952	1211	126	297	143	0	0	1	121	122	123	508	1570	716	804	505	654
evm.model.hcontig_020_021.43	hcontig_020_021;hcontig_020_021;hcontig_020_021	201105;201199;201532	201129;201452;201615	+;+;+	363	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
evm.model.hcontig_020_021.42	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	199162;199341;199515;199704;199958;200107	199244;199436;199596;199774;200015;200172	+;+;+;+;+;+	456	21	29	25	3	17	10	0	0	0	11	0	12	26	463	327	8	8	3
evm.model.hcontig_020_021.47	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	212214;212467;212656;212847;213016	212385;212550;212778;212941;213033	+;+;+;+;+	492	17	20	16	119	237	104	0	0	0	0	2	3	47	74	12	13	6	10
evm.model.hcontig_020_021.46	hcontig_020_021;hcontig_020_021;hcontig_020_021	208958;209115;209420	208991;209314;209512	+;+;+	327	0	0	0	45	104	74	0	0	0	5	0	3	10	706	170	0	0	0
evm.model.hcontig_020_021.67	hcontig_020_021	287009	287365	+	357	20	11	11	0	3	1	0	0	0	2	1	1	28	40	10	45	21	26
evm.model.hcontig_020_021.66	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	285470;285604;285779;285951;286160;286326;286617;286818;286952	285525;285668;285838;286063;286237;286545;286750;286865;286966	-;-;-;-;-;-;-;-;-	789	1756	1405	1838	194	548	189	1	0	0	47	112	40	620	1941	462	5784	6748	4923
evm.model.hcontig_020_021.65	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	278548;282693;282904;283498;283704	282620;282830;283395;283591;283760	-;-;-;-;-	4854	1430	1081	1717	40	99	26	0	0	0	94	188	89	572	1847	927	567	551	561
evm.model.hcontig_020_021.64	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	275266;275809;275950;276609;276818	275712;275876;276502;276692;276859	+;+;+;+;+	1194	98	125	120	54	224	71	0	0	0	5	8	5	36	140	43	26	11	33
evm.model.hcontig_020_021.63	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	268300;268503;268783;269409;271006;272894;273193;273335;273746;273954;274137	268392;268706;269340;270944;272829;273114;273260;273676;273869;274039;274534	+;+;+;+;+;+;+;+;+;+;+	5454	7367	6619	8306	438	1158	416	0	0	1	194	411	181	1269	4925	1972	2133	1714	2065
evm.model.hcontig_020_021.62	hcontig_020_021;hcontig_020_021;hcontig_020_021	265074;265177;265415	265100;265335;265786	+;+;+	558	6	9	6	49	127	66	0	0	0	6	5	1	8	25	15	5	5	2
evm.model.hcontig_020_021.61	hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021;hcontig_020_021	262384;262502;262784;262956;263048	262411;262617;262808;262970;263085	-;-;-;-;-	222	72	75	78	7333	33623	11611	0	0	0	545	865	526	4906	9592	3011	25	20	18
