# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "8" "-t" "exon" "-g" "Parent" "-a" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.anno.gff3" "-G" "/home/benjamin/genome_assembly/PST79/FALCON/p_assemblies/v9_1/032017_assembly/Pst_104E_v12_p_ctg.fa" "-o" "Pst_104E_v12_p_ctg.in_house_IDParent.STAR.featureCounts.txt" "-p" "GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam" "GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam" "IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam" "UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	GS_DG_S12412_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S18112_CGATGT_L001_R1_001Aligned.sortedByCoord.out.bam	GS_DG_S22312_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H17412_TGACCA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H1_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	HE_DG_H2_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_4_GTGAAA_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_5_ATCACG_L001_R1_001Aligned.sortedByCoord.out.bam	IT0_DG_6_ACTTGA_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_7_TAGCTT_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_8_GGCTAC_L001_R1_001Aligned.sortedByCoord.out.bam	IT6_DG_9_TTAGGC_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG_10_GATCAG_L001_R1_001Aligned.sortedByCoord.out.bam	IT9_DG1_CGATGT_L003_R1_001Aligned.sortedByCoord.out.bam	IT9_DG2_TGACCA_L003_R1_001Aligned.sortedByCoord.out.bam	UG_DG_1_ACAGTG_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_2_GCCAAT_L001_R1_001Aligned.sortedByCoord.out.bam	UG_DG_3_CTTGTA_L001_R1_001Aligned.sortedByCoord.out.bam
evm.model.pcontig_007.104	pcontig_007	384317	385663	-	1347	1	1	1	1	9	5	0	0	0	0	0	0	2	4	0	0	0	0
evm.model.pcontig_007.105	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	386425;386521;386752;386886;387042	386435;386677;386809;386979;387258	+;+;+;+;+	537	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0
evm.model.pcontig_007.106	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	395488;395696;395830;395979;397758;398668;399022	395619;395753;395926;397679;398572;398939;399039	+;+;+;+;+;+;+	3093	646	512	744	39	88	27	0	0	0	108	95	100	477	1516	662	536	287	469
evm.model.pcontig_007.107	pcontig_007	399338	399712	+	375	100	75	96	39	68	23	0	0	0	8	14	7	62	142	72	65	34	61
evm.model.pcontig_007.379	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1561852;1562169;1562319;1562530	1562101;1562263;1562471;1562802	-;-;-;-	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
evm.model.pcontig_007.378	pcontig_007;pcontig_007	1549318;1549408	1549339;1549754	+;+	369	367	305	401	7	39	13	0	0	0	32	29	28	63	263	148	177	99	176
evm.model.pcontig_007.373	pcontig_007;pcontig_007	1540142;1540454	1540382;1540473	+;+	261	347	261	436	42	78	34	0	0	0	46	43	37	104	375	164	261	161	243
evm.model.pcontig_007.372	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1532513;1532956;1533302;1533679;1533879;1534672	1532537;1533213;1533342;1533793;1534607;1535294	+;+;+;+;+;+	1791	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.pcontig_007.371	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1526307;1526382;1526520;1527110;1527348;1527540	1526315;1526440;1527023;1527250;1527454;1527610	-;-;-;-;-;-	891	444	1071	1014	1395	3218	1385	0	0	0	4881	6764	4692	12499	48354	22178	527	363	453
evm.model.pcontig_007.162	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	634885;635128;635509;635905;636190	635064;635441;635845;636120;636741	-;-;-;-;-	1599	248	249	319	207	443	127	0	0	0	88	236	91	541	3362	1273	387	416	410
evm.model.pcontig_007.163	pcontig_007;pcontig_007;pcontig_007;pcontig_007	639077;640057;640187;640533	639984;640110;640457;640703	-;-;-;-	1404	30	44	27	43	108	38	0	0	0	33	16	22	267	624	256	54	50	64
evm.model.pcontig_007.160	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	628283;628404;628616;629404;629842;630075;630310;630381	628314;628550;629319;629761;629973;630222;630314;630702	+;+;+;+;+;+;+;+	1848	1706	1296	1377	48	144	50	0	0	0	46	57	43	360	627	320	619	594	637
evm.model.pcontig_007.161	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	631747;631921;632131;632271;632705;632893;633127	631835;632025;632183;632603;632811;633039;633219	-;-;-;-;-;-;-	927	40	43	62	2	3	1	0	0	0	0	0	0	14	16	5	471	409	396
evm.model.pcontig_007.166	pcontig_007	649991	650158	+	168	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.164	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	640803;640885;641570;641878;642025;642440;642719;642879	640810;641485;641786;641938;642053;642497;642807;642901	-;-;-;-;-;-;-;-	1086	75	81	91	0	3	3	0	0	0	15	5	11	161	439	163	54	47	42
evm.model.pcontig_007.165	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	646712;647661;648088;648429;648767;649087	647587;648017;648348;648693;649010;649774	+;+;+;+;+;+	2691	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
evm.model.pcontig_007.169	pcontig_007;pcontig_007	656229;656416	656315;656907	-;-	579	0	0	0	3	17	7	0	0	0	3	0	1	9	262	78	0	0	2
evm.model.pcontig_007.318	pcontig_007	1317730	1318377	+	648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.311	pcontig_007	1280834	1281271	+	438	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
evm.model.pcontig_007.310	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1274382;1274503;1274709;1274984;1276307;1276499;1277412	1274431;1274639;1274920;1276211;1276419;1277345;1277533	-;-;-;-;-;-;-	2709	4	8	5	19	50	56	0	0	0	984	1448	940	2634	42717	26621	4	5	4
evm.model.pcontig_007.312	pcontig_007;pcontig_007	1284199;1284691	1284622;1285091	-;-	825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.315	pcontig_007;pcontig_007	1292929;1293036	1292938;1293238	+;+	213	27	16	27	4	5	2	0	0	0	12	3	5	28	104	79	10	7	9
evm.model.pcontig_007.317	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1299940;1300810;1301390;1301497;1301705;1303025	1300747;1301317;1301425;1301629;1302960;1303067	-;-;-;-;-;-	2784	502	423	573	28	51	17	0	0	0	62	151	66	274	1595	853	344	321	328
evm.model.pcontig_007.148	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	563950;564496;564942;565099;565214;565336;565538;565662;565862;566071;566240;566596;566768;566899;567022;567133	564397;564835;565003;565151;565268;565427;565590;565798;565961;566140;566517;566710;566832;566947;567040;567185	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1989	7	8	3	3	5	1	0	0	0	1	0	0	52	17	10	6	5	4
evm.model.pcontig_007.149	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	572111;572426;572844;573007;574449;575610;576037;576648	572168;572775;572903;574360;575525;575962;576564;577058	+;+;+;+;+;+;+;+	4191	2017	1693	2222	142	365	122	0	0	0	217	358	233	1599	5940	2422	572	387	548
evm.model.pcontig_007.146	pcontig_007;pcontig_007;pcontig_007	552952;553043;553315	552965;553217;553641	-;-;-	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.147	pcontig_007;pcontig_007;pcontig_007;pcontig_007	560337;560431;560858;561259	560350;560780;561033;561516	-;-;-;-	798	398	387	442	159	448	194	0	0	0	163	110	144	507	1819	653	656	365	528
evm.model.pcontig_007.141	pcontig_007;pcontig_007	538103;538280	538189;538402	+;+	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.143	pcontig_007	544225	544551	+	327	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.272	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1074791;1074962;1075091;1075524;1075645	1074841;1074999;1075442;1075565;1075821	+;+;+;+;+	660	743	799	863	159	375	137	0	0	0	153	325	163	835	2105	879	359	275	362
evm.model.pcontig_007.273	pcontig_007;pcontig_007;pcontig_007	1081834;1083560;1083784	1083488;1083686;1084374	-;-;-	2373	3	4	6	313	911	325	0	0	0	58	26	42	134	2473	1398	5	0	2
evm.model.pcontig_007.270	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1071175;1071373;1071479;1071740;1072104;1072268	1071293;1071416;1071654;1072026;1072172;1072418	+;+;+;+;+;+	846	1656	1457	1849	388	953	399	0	0	0	63	56	55	415	1231	395	540	367	555
evm.model.pcontig_007.278	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1117640;1118231;1119570;1119654	1118157;1119395;1119586;1119690	-;-;-;-	1737	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
evm.model.pcontig_007.333	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1389631;1390136;1390486;1390637;1390840	1390066;1390398;1390552;1390727;1390918	-;-;-;-;-	936	5	6	4	100	286	110	0	0	0	32	89	27	125	171	198	5	13	10
evm.model.pcontig_007.332	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1381040;1381220;1381317;1382968;1383204;1383576;1384647;1384950;1385342;1385906;1386116;1386407;1386769;1387153;1387582;1388235;1388465;1388686	1381053;1381229;1382896;1383126;1383477;1384537;1384840;1385272;1385826;1386032;1386304;1386686;1387040;1387507;1388103;1388376;1388591;1388901	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6231	3908	3070	4294	343	904	332	0	0	0	221	396	170	1317	6334	2998	1777	1611	1589
evm.model.pcontig_007.331	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1377372;1377634;1377908;1378080	1377557;1377807;1377995;1378138	-;-;-;-	507	243	295	273	33	99	46	0	0	0	74	95	67	333	750	289	159	142	166
evm.model.pcontig_007.330	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1373803;1374237;1374537;1374725;1374871;1376093;1376573;1376780;1376948	1374109;1374426;1374640;1374795;1376012;1376480;1376694;1376875;1377080	+;+;+;+;+;+;+;+;+	2553	1128	1053	1278	137	295	144	0	0	0	340	301	296	780	3687	2165	279	206	302
evm.model.pcontig_007.337	pcontig_007;pcontig_007	1403903;1404795	1404725;1406059	-;-	2088	579	484	622	51	112	40	0	0	0	20	23	20	140	483	186	276	249	281
evm.model.pcontig_007.336	pcontig_007;pcontig_007;pcontig_007	1400637;1402812;1403094	1402746;1403028;1403628	-;-;-	2862	1938	1619	2114	87	208	74	0	0	0	67	108	51	430	1272	587	660	547	554
evm.model.pcontig_007.335	pcontig_007;pcontig_007;pcontig_007	1396015;1396334;1396504	1396253;1396427;1397556	+;+;+	1386	79	50	47	178	555	166	0	0	0	36	14	35	21	148	195	28	38	37
evm.model.pcontig_007.334	pcontig_007;pcontig_007;pcontig_007	1391955;1392078;1392244	1391992;1392156;1393122	+;+;+	996	8	8	4	5	29	13	0	0	0	4	1	7	10	30	63	1	2	0
evm.model.pcontig_007.339	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1408436;1408855;1409278;1410724	1408757;1409198;1410647;1411477	-;-;-;-	2790	1158	987	1162	67	123	56	0	0	0	84	95	59	382	1308	626	316	295	314
evm.model.pcontig_007.338	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1406246;1406632;1406913;1407140;1407489;1407673	1406570;1406838;1407072;1407424;1407602;1408267	-;-;-;-;-;-	1686	769	754	843	25	64	28	0	0	0	75	107	54	390	881	357	432	438	431
evm.model.pcontig_007.271	pcontig_007;pcontig_007	1072907;1073742	1073668;1074089	+;+	1110	844	729	869	185	415	125	0	0	0	76	112	71	638	1525	540	359	330	343
evm.model.pcontig_007.275	pcontig_007;pcontig_007	1093478;1095528	1095444;1095540	+;+	1980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.279	pcontig_007;pcontig_007;pcontig_007	1121791;1122411;1122610	1122321;1122537;1123874	+;+;+	1923	4	2	6	11	18	10	0	0	0	155	435	148	664	2635	2054	1	0	2
evm.model.pcontig_007.250	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1002226;1002491;1003487;1003997	1002408;1003395;1003840;1004066	-;-;-;-	1512	101	119	95	2611	6780	3162	0	2	0	1490	1878	1382	4877	18234	9642	47	27	35
evm.model.pcontig_007.251	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1005164;1005364;1005545;1005739;1006011;1006133	1005184;1005382;1005609;1005843;1006031;1006141	-;-;-;-;-;-	240	484	458	523	329	509	304	0	0	0	196	250	207	589	1674	705	234	214	217
evm.model.pcontig_007.252	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1007299;1007596;1007782;1007993;1008294;1008800;1008976;1009217	1007496;1007674;1007881;1008212;1008705;1008868;1009126;1009664	-;-;-;-;-;-;-;-	1677	7	12	10	44	53	16	0	0	0	40	62	33	113	466	236	2	5	5
evm.model.pcontig_007.253	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1010873;1011193;1011348;1011585;1011785;1012148	1010977;1011266;1011504;1011716;1012068;1012481	+;+;+;+;+;+	1086	9542	11197	10743	2505	5032	1927	0	1	0	2034	2869	1834	7813	42293	17948	5967	4673	5347
evm.model.pcontig_007.254	pcontig_007;pcontig_007	1013168;1013278	1013188;1013586	-;-	330	21	11	17	23004	63710	33630	0	0	0	155	443	141	3031	5697	1260	3	1	3
evm.model.pcontig_007.255	pcontig_007	1016386	1016745	-	360	2	0	0	3	21	4	0	0	0	0	0	1	12	14	1	0	0	0
evm.model.pcontig_007.257	pcontig_007	1020021	1020470	-	450	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.258	pcontig_007;pcontig_007	1020507;1021132	1020995;1021197	-;-	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.259	pcontig_007	1026776	1027051	+	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.265	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1053097;1053199;1053426;1053614;1054274	1053113;1053326;1053499;1054194;1054409	-;-;-;-;-	936	418	401	536	23	57	30	0	1	0	47	76	42	231	553	216	163	147	188
evm.model.pcontig_007.267	pcontig_007;pcontig_007;pcontig_007	1058874;1059185;1059515	1059023;1059389;1059900	+;+;+	741	0	3	4	1	0	0	0	0	0	0	0	0	1	8	1	0	0	0
evm.model.pcontig_007.266	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1055094;1055290;1055785;1055991	1055224;1055708;1055904;1056181	-;-;-;-	861	377	454	448	55	115	75	0	0	0	30	37	32	841	1493	213	242	126	161
evm.model.pcontig_007.97	pcontig_007;pcontig_007;pcontig_007	365557;365751;366102	365663;365905;366517	+;+;+	678	8	1	6	1	3	1	0	0	0	0	0	0	5	5	0	3	0	0
evm.model.pcontig_007.96	pcontig_007;pcontig_007	362638;362831	362761;364830	+;+	2124	109	119	146	9	9	5	0	0	0	11	18	9	58	145	72	49	18	38
evm.model.pcontig_007.95	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	357610;357764;358616;359102;359589;359927;360377;360549;361114;361303;361489	357614;358539;358996;359505;359866;360284;360484;360991;361233;361394;361694	+;+;+;+;+;+;+;+;+;+;+	3171	530	524	696	8	29	13	0	0	0	6	19	14	108	135	65	167	170	190
evm.model.pcontig_007.94	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	353706;353975;354504;354816;355025;355246	353875;354393;354740;354939;355171;355546	-;-;-;-;-;-	1398	848	671	819	122	379	128	0	0	0	96	213	90	421	878	536	840	846	734
evm.model.pcontig_007.93	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	347543;347896;348160;348304;348487;348732;349015;349253;349504;349644;349858;350106	347782;348046;348195;348369;348624;348928;349187;349425;349511;349726;349925;350587	-;-;-;-;-;-;-;-;-;-;-;-	1815	319	394	399	9	12	6	0	0	0	1	3	1	325	443	44	171	117	151
evm.model.pcontig_007.92	pcontig_007;pcontig_007	343073;344173	344068;345297	-;-	2121	64	37	47	0	2	0	0	0	0	0	0	0	2	6	2	10	12	6
evm.model.pcontig_007.91	pcontig_007;pcontig_007;pcontig_007	341370;341484;341651	341398;341558;341891	+;+;+	345	1	3	0	27	23	26	0	0	0	2	8	8	19	37	27	1	3	2
evm.model.pcontig_007.99	pcontig_007;pcontig_007;pcontig_007;pcontig_007	367645;367908;368106;368341	367832;368024;368246;368755	-;-;-;-	861	6139	7263	8553	0	39	40	0	0	2	0	2	0	0	2	1	2084	1465	2032
evm.model.pcontig_007.98	pcontig_007	366570	366938	-	369	0	1	0	1	3	0	0	0	0	0	0	0	1	5	0	1	0	0
evm.model.pcontig_007.391	pcontig_007;pcontig_007;pcontig_007;pcontig_007	1621259;1621545;1621850;1622859	1621502;1621775;1622766;1623764	+;+;+;+	2298	4	6	3	16	68	84	0	0	0	156	1	170	94	35236	17737	0	1	0
evm.model.pcontig_007.390	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1612802;1613092;1613254;1613447;1613621	1613012;1613187;1613364;1613554;1613649	+;+;+;+;+	555	48	58	55	0	2	0	0	0	0	1	0	1	19	23	7	2	7	3
evm.model.pcontig_007.393	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1626489;1626782;1627031;1627191;1627353;1627542	1626702;1626940;1627107;1627255;1627466;1627665	-;-;-;-;-;-	753	1712	1292	1714	957	2147	873	0	1	1	299	747	249	1853	3850	1211	1342	1386	1183
evm.model.pcontig_007.392	pcontig_007;pcontig_007;pcontig_007	1624878;1625379;1625927	1625283;1625849;1626048	-;-;-	999	498	480	532	110	277	127	0	0	0	52	94	51	266	595	300	325	350	299
evm.model.pcontig_007.395	pcontig_007;pcontig_007	1640064;1640350	1640225;1640451	+;+	264	599	798	724	373	853	317	0	0	1	478	455	395	1508	4109	1776	593	382	521
evm.model.pcontig_007.394	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1630598;1631231;1631503;1631642;1631961;1632345;1632505;1632687;1633801;1634014;1634233;1634398;1634595;1634836;1634991	1631161;1631424;1631561;1631885;1632263;1632414;1632595;1633649;1633907;1634160;1634324;1634449;1634659;1634869;1635044	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3039	789	826	1039	819	2531	999	0	0	0	190	234	166	1355	2244	713	38	26	44
evm.model.pcontig_007.397	pcontig_007;pcontig_007;pcontig_007	1644496;1644730;1645231	1644620;1645048;1645848	+;+;+	1062	406	393	479	18	17	8	0	0	0	58	128	50	381	728	229	165	134	155
evm.model.pcontig_007.396	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1642316;1642449;1642544;1642734;1642915;1643245;1643423	1642356;1642467;1642670;1642841;1643144;1643341;1643607	+;+;+;+;+;+;+	807	3	3	4	1349	2369	708	1	0	0	2	0	0	14465	20612	27	3	1	3
evm.model.pcontig_007.399	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	1651377;1651558;1651801;1652098;1652367;1652488;1652603	1651475;1651702;1651991;1652280;1652420;1652526;1652740	+;+;+;+;+;+;+	849	2	4	2	4	3	3	0	0	0	0	0	1	6	12	5	1	0	3
evm.model.pcontig_007.398	pcontig_007;pcontig_007;pcontig_007	1646551;1647523;1648780	1647415;1648679;1649364	+;+;+	2607	1080	960	1069	171	478	156	0	0	0	139	205	140	755	2627	1190	475	395	443
evm.model.pcontig_007.238	pcontig_007	962887	963120	+	234	2	1	3	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1
evm.model.pcontig_007.239	pcontig_007;pcontig_007;pcontig_007	963379;963689;963850	963621;963781;964869	+;+;+	1356	3	12	11	1	1	2	0	0	0	3	1	1	15	17	6	7	1	1
evm.model.pcontig_007.232	pcontig_007	932215	932493	-	279	1	1	2	0	0	1	0	0	0	0	0	0	1	5	0	8	3	1
evm.model.pcontig_007.233	pcontig_007;pcontig_007;pcontig_007	933519;933876;934189	933788;934135;934450	-;-;-	792	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	0	1
evm.model.pcontig_007.230	pcontig_007;pcontig_007;pcontig_007	927302;927457;927848	927326;927726;927924	+;+;+	372	2096	1838	2087	541	1203	449	0	0	0	420	419	393	1297	3951	1745	1453	940	1174
evm.model.pcontig_007.231	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	930240;930350;930537;930768;930993;931190	930248;930370;930641;930832;931011;931210	+;+;+;+;+;+	240	976	1036	1064	657	1407	669	0	0	1	221	270	261	775	2620	1072	850	542	655
evm.model.pcontig_007.234	pcontig_007	936703	937035	+	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.79	pcontig_007	296141	296800	-	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.70	pcontig_007	270583	271188	+	606	0	1	0	9	12	15	0	0	0	2	1	2	6	69	67	0	0	0
evm.model.pcontig_007.219	pcontig_007	887799	889718	-	1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
evm.model.pcontig_007.59	pcontig_007;pcontig_007;pcontig_007;pcontig_007	240287;240430;240604;240967	240289;240510;240879;241026	+;+;+;+	420	122	136	144	23	51	20	0	0	0	41	83	45	203	470	164	128	106	110
evm.model.pcontig_007.58	pcontig_007	237406	239040	+	1635	844	839	882	0	7	3	0	0	0	0	0	0	0	4	0	405	283	344
evm.model.pcontig_007.53	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	222108;222615;223050;223654;223880	222540;222978;223585;223788;224298	-;-;-;-;-	1887	3015	2779	3169	1372	3688	1103	0	1	1	269	297	195	1434	3937	1644	1739	1984	1772
evm.model.pcontig_007.52	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	219886;220284;220447;220583;220761;221079	220206;220364;220487;220672;221006;221253	-;-;-;-;-;-	954	59	64	64	33	89	34	0	0	0	1	14	3	66	101	37	222	137	181
evm.model.pcontig_007.51	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	218385;218532;219017;219222;219404;219505	218442;218904;219154;219323;219441;219668	+;+;+;+;+;+	873	1301	982	1185	72	193	82	0	0	0	70	115	63	433	864	374	538	463	493
evm.model.pcontig_007.50	pcontig_007;pcontig_007;pcontig_007;pcontig_007	217266;217403;217600;218316	217317;217478;218242;218339	-;-;-;-	795	479	420	485	49	120	42	0	0	0	29	21	17	157	359	130	191	155	148
evm.model.pcontig_007.57	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	234652;235070;235216;235929;236208;236359;236497;236639	234974;235141;235301;236115;236264;236405;236555;236662	-;-;-;-;-;-;-;-	855	1959	1660	1893	432	1130	397	0	0	0	271	517	257	1105	3122	1240	2169	2099	1972
evm.model.pcontig_007.56	pcontig_007	232291	232776	-	486	0	0	0	11	75	6	0	0	0	1	0	0	0	8	4	0	0	0
evm.model.pcontig_007.55	pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007;pcontig_007	228269;228632;229083;229250;229399;229554	228556;229005;229161;229325;229480;230067	-;-;-;-;-;-	1413	2094	1684	2156	213	682	260	0	0	0	270	227	257	820	4181	2126	1490	1743	1434
evm.model.pcontig_007.54	pcontig_007;pcontig_007	225412;225987	225917;227553	-;-	2073	759	607	761	59	264	83	0	0	1	91	176	93	602	2991	1155	764	648	604
evm.model.pcontig_007.31	pcontig_007	124151	125287	+	1137	0	0	0	0	0	1	0	0	0	0	0	1	0	3	2	0	0	0
evm.model.pcontig_007.30	pcontig_007;pcontig_007;pcontig_007;pcontig_007	106170;106380;106618;106968	106283;106532;106861;107305	-;-;-;-	849	629	660	822	125	304	99	0	0	0	95	129	112	323	1291	498	848	565	697
